1,2018-04-22 6:00,36,482,43,68,0,0
1,2018-04-22 7:00,47,594,39,64,0,0
1,2018-04-22 8:00,55,67,44,70,0,0
1,2018-04-22 9:00,61,833,32,5,0,0
1,2018-04-22 10:00,54,732,51,76,0,0
1,2018-04-22 11:00,45,72,44,68,0,0
1,2018-04-22 12:00,59,758,42,66,0,0
1,2018-04-22 13:00,41,686,34,58,0,0
1,2018-04-22 14:00,40,625,34,58,0,0
1,2018-04-22 15:00,47,690,20,41,0,0
1,2018-04-22 16:00,82,784,27,52,0,0
1,2018-04-22 17:00,76,786,22,45,0,0
1,2018-04-22 18:00,78,803,26,47,0,0
1,2018-04-22 19:00,67,711,27,51,0,0
1,2018-04-22 20:00,71,872,33,68,0,0
1,2018-04-22 21:00,65,803,29,54,0,0
1,2018-04-22 22:00,51,712,25,47,0,0
1,2018-04-22 23:00,47,585,20,41,0,0
1,2018-04-23 0:00,40,452,18,35,0,0
1,2018-04-23 1:00,33,445,21,38,0,0
1,2018-04-23 2:00,31,406,22,41,0,0
1,2018-04-23 3:00,29,381,17,33,0,0
1,2018-04-23 4:00,37,394,29,56,0,0
1,2018-04-23 5:00,42,428,34,67,0,0
1,2018-04-23 6:00,48,538,42,78,0,0
1,2018-04-23 7:00,55,847,44,82,0,0
1,2018-04-23 8:00,59,152,57,116,0,0
1,2018-04-23 9:00,33,1132,38,71,0,0
1,2018-04-23 10:00,25,1023,31,60,0,0
1,2018-04-23 11:00,27,1180,30,58,0,0
1,2018-04-23 12:00,21,872,27,50,0,0
1,2018-04-23 13:00,23,795,30,57,0,0
1,2018-04-23 14:00,26,913,34,67,0,0
1,2018-04-23 15:00,51,1038,33,6,0,0
1,2018-04-23 16:00,66,1107,25,44,0,0
1,2018-04-23 17:00,45,1320,27,51,0,0
1,2018-04-23 18:00,36,1081,38,74,0,0
1,2018-04-23 19:00,36,875,33,61,0,0
1,2018-04-23 20:00,34,851,44,8,0,0
1,2018-04-23 21:00,34,1029,47,90,0,0
1,2018-04-23 22:00,30,885,45,8,0,0
1,2018-04-23 23:00,30,678,39,76,0,0
1,2018-04-24 0:00,30,533,28,52,0,0
1,2018-04-24 1:00,36,552,26,51,0,0
1,2018-04-24 2:00,36,674,33,61,0,0
1,2018-04-24 3:00,30,550,29,57,0,0
1,2018-04-24 4:00,32,607,41,78,0,0
1,2018-04-24 5:00,32,577,33,60,0,0
1,2018-04-24 6:00,38,688,37,71,0,0
1,2018-04-24 7:00,40,853,31,5,0,0
1,2018-04-24 8:00,47,1503,37,75,0,0
1,2018-04-24 9:00,32,1217,33,65,0,0
1,2018-04-24 10:00,4,1452,38,72,0,0
1,2018-04-24 11:00,38,1233,42,8,0,0
1,2018-04-24 12:00,40,1095,39,74,0,0
1,2018-04-24 13:00,28,809,33,58,0,0
1,2018-04-24 14:00,31,784,21,42,0,0
1,2018-04-24 15:00,41,776,3,57,0,0
